,reporting_year,school_code,grade_span,title_1,subgroup,subject,den,total_pct,school_name
1092,2018,600377,09-12,,EDS,E2,281,,East Mecklenburg High School
1093,2018,600377,09-12,,ELS,E2,72,,East Mecklenburg High School
1094,2018,600377,09-12,,SWD,E2,31,,East Mecklenburg High School
1095,2018,600377,09-12,,AIG,E2,70,,East Mecklenburg High School
1096,2018,600377,09-12,,ALL,ELP,163,27.6,East Mecklenburg High School
1097,2018,600377,09-12,,FEM,ELP,70,27.1,East Mecklenburg High School
1098,2018,600377,09-12,,MALE,ELP,93,28.0,East Mecklenburg High School
1099,2018,600377,09-12,,ASIA,ELP,56,23.2,East Mecklenburg High School
1100,2018,600377,09-12,,BLCK,ELP,12,25.0,East Mecklenburg High School
1101,2018,600377,09-12,,HISP,ELP,86,30.2,East Mecklenburg High School
1102,2018,600377,09-12,,EDS,ELP,120,27.5,East Mecklenburg High School
1103,2018,600377,09-12,,ELS,ELP,163,27.6,East Mecklenburg High School
1104,2018,600377,09-12,,SWD,ELP,17,29.4,East Mecklenburg High School
1105,2018,600377,09-12,,ALL,EOC,1851,,East Mecklenburg High School
1106,2018,600377,09-12,,FEM,EOC,886,,East Mecklenburg High School
1107,2018,600377,09-12,,MALE,EOC,965,,East Mecklenburg High School
1108,2018,600377,09-12,,ASIA,EOC,169,,East Mecklenburg High School
1109,2018,600377,09-12,,BLCK,EOC,810,,East Mecklenburg High School
1110,2018,600377,09-12,,HISP,EOC,481,,East Mecklenburg High School
1111,2018,600377,09-12,,MULT,EOC,51,,East Mecklenburg High School
1112,2018,600377,09-12,,WHTE,EOC,334,,East Mecklenburg High School
1113,2018,600377,09-12,,EDS,EOC,1082,,East Mecklenburg High School
1114,2018,600377,09-12,,ELS,EOC,250,,East Mecklenburg High School
1115,2018,600377,09-12,,SWD,EOC,122,,East Mecklenburg High School
1116,2018,600377,09-12,,AIG,EOC,232,,East Mecklenburg High School
1117,2018,600377,09-12,,HMS,EOC,25,,East Mecklenburg High School
1118,2018,600377,09-12,,ALL,M1,705,,East Mecklenburg High School
1119,2018,600377,09-12,,FEM,M1,339,,East Mecklenburg High School
1120,2018,600377,09-12,,MALE,M1,366,,East Mecklenburg High School
1121,2018,600377,09-12,,ASIA,M1,65,,East Mecklenburg High School
1122,2018,600377,09-12,,BLCK,M1,306,,East Mecklenburg High School
1123,2018,600377,09-12,,HISP,M1,201,,East Mecklenburg High School
1124,2018,600377,09-12,,MULT,M1,15,,East Mecklenburg High School
1125,2018,600377,09-12,,WHTE,M1,116,,East Mecklenburg High School
1126,2018,600377,09-12,,EDS,M1,428,,East Mecklenburg High School
1127,2018,600377,09-12,,ELS,M1,102,,East Mecklenburg High School
1128,2018,600377,09-12,,SWD,M1,51,,East Mecklenburg High School
1129,2018,600377,09-12,,AIG,M1,79,,East Mecklenburg High School
1130,2018,600377,09-12,,ALL,MCR,398,88.4,East Mecklenburg High School
1131,2018,600377,09-12,,FEM,MCR,200,92.0,East Mecklenburg High School
1132,2018,600377,09-12,,MALE,MCR,198,84.8,East Mecklenburg High School
1133,2018,600377,09-12,,ASIA,MCR,40,92.5,East Mecklenburg High School
1134,2018,600377,09-12,,BLCK,MCR,167,86.8,East Mecklenburg High School
1135,2018,600377,09-12,,HISP,MCR,94,91.5,East Mecklenburg High School
1136,2018,600377,09-12,,MULT,MCR,16,87.5,East Mecklenburg High School
1137,2018,600377,09-12,,WHTE,MCR,80,86.3,East Mecklenburg High School
1138,2018,600377,09-12,,EDS,MCR,218,87.2,East Mecklenburg High School
1139,2018,600377,09-12,,ELS,MCR,53,84.9,East Mecklenburg High School
1140,2018,600377,09-12,,SWD,MCR,47,27.7,East Mecklenburg High School
1141,2018,600377,09-12,,AIG,MCR,47,95,East Mecklenburg High School
1142,2018,600377,09-12,,ALL,PCALL,1851,,East Mecklenburg High School
1143,2018,600377,09-12,,FEM,PCALL,886,,East Mecklenburg High School
1144,2018,600377,09-12,,MALE,PCALL,965,,East Mecklenburg High School
1145,2018,600377,09-12,,ASIA,PCALL,169,,East Mecklenburg High School
1146,2018,600377,09-12,,BLCK,PCALL,810,,East Mecklenburg High School
1147,2018,600377,09-12,,HISP,PCALL,481,,East Mecklenburg High School
1148,2018,600377,09-12,,MULT,PCALL,51,,East Mecklenburg High School
1149,2018,600377,09-12,,WHTE,PCALL,334,,East Mecklenburg High School
1150,2018,600377,09-12,,EDS,PCALL,1082,,East Mecklenburg High School
1151,2018,600377,09-12,,ELS,PCALL,250,,East Mecklenburg High School
1152,2018,600377,09-12,,SWD,PCALL,122,,East Mecklenburg High School
1153,2018,600377,09-12,,AIG,PCALL,232,,East Mecklenburg High School
1154,2018,600377,09-12,,HMS,PCALL,25,,East Mecklenburg High School
1155,2018,600377,09-12,,ALL,WK,51,80.4,East Mecklenburg High School
1156,2018,600377,09-12,,FEM,WK,19,73.7,East Mecklenburg High School
1157,2018,600377,09-12,,MALE,WK,32,84.4,East Mecklenburg High School
1158,2018,600377,09-12,,BLCK,WK,15,93.3,East Mecklenburg High School
1159,2018,600377,09-12,,HISP,WK,16,75.0,East Mecklenburg High School
1160,2018,600377,09-12,,EDS,WK,28,71.4,East Mecklenburg High School
1161,2018,600386,09-12,,ALL,ACT,46,69.6,Hawthorne Academy of Health Sciences
1162,2018,600386,09-12,,FEM,ACT,32,75.0,Hawthorne Academy of Health Sciences
1163,2018,600386,09-12,,MALE,ACT,14,57.1,Hawthorne Academy of Health Sciences
1164,2018,600386,09-12,,BLCK,ACT,29,65.5,Hawthorne Academy of Health Sciences
1165,2018,600386,09-12,,HISP,ACT,10,70.0,Hawthorne Academy of Health Sciences
1166,2018,600386,09-12,,EDS,ACT,10,60.0,Hawthorne Academy of Health Sciences
1167,2018,600386,09-12,,ALL,ACT4B,46,13.0,Hawthorne Academy of Health Sciences
1168,2018,600386,09-12,,FEM,ACT4B,32,15.6,Hawthorne Academy of Health Sciences
1169,2018,600386,09-12,,MALE,ACT4B,14,7.1,Hawthorne Academy of Health Sciences
1170,2018,600386,09-12,,BLCK,ACT4B,29,5,Hawthorne Academy of Health Sciences
1171,2018,600386,09-12,,HISP,ACT4B,10,20.0,Hawthorne Academy of Health Sciences
1172,2018,600386,09-12,,EDS,ACT4B,10,5,Hawthorne Academy of Health Sciences
1173,2018,600386,09-12,,ALL,ACT5B,46,8.7,Hawthorne Academy of Health Sciences
1174,2018,600386,09-12,,FEM,ACT5B,32,9.4,Hawthorne Academy of Health Sciences
1175,2018,600386,09-12,,MALE,ACT5B,14,7.1,Hawthorne Academy of Health Sciences
1176,2018,600386,09-12,,BLCK,ACT5B,29,5,Hawthorne Academy of Health Sciences
1177,2018,600386,09-12,,HISP,ACT5B,10,10.0,Hawthorne Academy of Health Sciences
1178,2018,600386,09-12,,EDS,ACT5B,10,5,Hawthorne Academy of Health Sciences
1179,2018,600386,09-12,,ALL,ACTALL,230,25.7,Hawthorne Academy of Health Sciences
1180,2018,600386,09-12,,FEM,ACTALL,160,30.0,Hawthorne Academy of Health Sciences
1181,2018,600386,09-12,,MALE,ACTALL,70,15.7,Hawthorne Academy of Health Sciences
1182,2018,600386,09-12,,ASIA,ACTALL,15,33.3,Hawthorne Academy of Health Sciences
1183,2018,600386,09-12,,BLCK,ACTALL,145,17.2,Hawthorne Academy of Health Sciences
1184,2018,600386,09-12,,HISP,ACTALL,50,30.0,Hawthorne Academy of Health Sciences
1185,2018,600386,09-12,,WHTE,ACTALL,15,66.7,Hawthorne Academy of Health Sciences
1186,2018,600386,09-12,,EDS,ACTALL,50,6.0,Hawthorne Academy of Health Sciences
1187,2018,600386,09-12,,ELS,ACTALL,10,10.0,Hawthorne Academy of Health Sciences
1188,2018,600386,09-12,,AIG,ACTALL,30,50.0,Hawthorne Academy of Health Sciences
1189,2018,600386,09-12,,HMS,ACTALL,10,30.0,Hawthorne Academy of Health Sciences
1190,2018,600386,09-12,,ALL,ACTEN,46,37.0,Hawthorne Academy of Health Sciences
1191,2018,600386,09-12,,FEM,ACTEN,32,40.6,Hawthorne Academy of Health Sciences
1192,2018,600386,09-12,,MALE,ACTEN,14,28.6,Hawthorne Academy of Health Sciences
1193,2018,600386,09-12,,BLCK,ACTEN,29,27.6,Hawthorne Academy of Health Sciences
1194,2018,600386,09-12,,HISP,ACTEN,10,40.0,Hawthorne Academy of Health Sciences
1195,2018,600386,09-12,,EDS,ACTEN,10,10.0,Hawthorne Academy of Health Sciences
1196,2018,600386,09-12,,ALL,ACTMA,46,26.1,Hawthorne Academy of Health Sciences
1197,2018,600386,09-12,,FEM,ACTMA,32,31.3,Hawthorne Academy of Health Sciences
1198,2018,600386,09-12,,MALE,ACTMA,14,14.3,Hawthorne Academy of Health Sciences
1199,2018,600386,09-12,,BLCK,ACTMA,29,13.8,Hawthorne Academy of Health Sciences
1200,2018,600386,09-12,,HISP,ACTMA,10,40.0,Hawthorne Academy of Health Sciences
1201,2018,600386,09-12,,EDS,ACTMA,10,10.0,Hawthorne Academy of Health Sciences
1202,2018,600386,09-12,,ALL,ACTRD,46,23.9,Hawthorne Academy of Health Sciences
1203,2018,600386,09-12,,FEM,ACTRD,32,31.3,Hawthorne Academy of Health Sciences
1204,2018,600386,09-12,,MALE,ACTRD,14,7.1,Hawthorne Academy of Health Sciences
1205,2018,600386,09-12,,BLCK,ACTRD,29,20.7,Hawthorne Academy of Health Sciences
1206,2018,600386,09-12,,HISP,ACTRD,10,20.0,Hawthorne Academy of Health Sciences
1207,2018,600386,09-12,,EDS,ACTRD,10,10.0,Hawthorne Academy of Health Sciences
1208,2018,600386,09-12,,ALL,ACTSC,46,17.4,Hawthorne Academy of Health Sciences
1209,2018,600386,09-12,,FEM,ACTSC,32,21.9,Hawthorne Academy of Health Sciences
1210,2018,600386,09-12,,MALE,ACTSC,14,7.1,Hawthorne Academy of Health Sciences
1211,2018,600386,09-12,,BLCK,ACTSC,29,6.9,Hawthorne Academy of Health Sciences
1212,2018,600386,09-12,,HISP,ACTSC,10,20.0,Hawthorne Academy of Health Sciences
1213,2018,600386,09-12,,EDS,ACTSC,10,5,Hawthorne Academy of Health Sciences
1214,2018,600386,09-12,,ALL,ACTWR,46,23.9,Hawthorne Academy of Health Sciences
1215,2018,600386,09-12,,FEM,ACTWR,32,25.0,Hawthorne Academy of Health Sciences
1216,2018,600386,09-12,,MALE,ACTWR,14,21.4,Hawthorne Academy of Health Sciences
1217,2018,600386,09-12,,BLCK,ACTWR,29,17.2,Hawthorne Academy of Health Sciences
1218,2018,600386,09-12,,HISP,ACTWR,10,30.0,Hawthorne Academy of Health Sciences
1219,2018,600386,09-12,,EDS,ACTWR,10,5,Hawthorne Academy of Health Sciences
1220,2018,600386,09-12,,ALL,AWA,26,88.5,Hawthorne Academy of Health Sciences
1221,2018,600386,09-12,,FEM,AWA,19,84.2,Hawthorne Academy of Health Sciences
1222,2018,600386,09-12,,BLCK,AWA,18,83.3,Hawthorne Academy of Health Sciences
1223,2018,600386,09-12,,ALL,BI,91,,Hawthorne Academy of Health Sciences
1224,2018,600386,09-12,,FEM,BI,71,,Hawthorne Academy of Health Sciences
1225,2018,600386,09-12,,MALE,BI,20,,Hawthorne Academy of Health Sciences
1226,2018,600386,09-12,,BLCK,BI,46,,Hawthorne Academy of Health Sciences
1227,2018,600386,09-12,,HISP,BI,28,,Hawthorne Academy of Health Sciences
1228,2018,600386,09-12,,WHTE,BI,11,,Hawthorne Academy of Health Sciences
1229,2018,600386,09-12,,EDS,BI,30,,Hawthorne Academy of Health Sciences
1230,2018,600386,09-12,,ELS,BI,12,,Hawthorne Academy of Health Sciences
1231,2018,600386,09-12,,AIG,BI,10,,Hawthorne Academy of Health Sciences
1232,2018,600386,09-12,,ALL,CGRE,15,95,Hawthorne Academy of Health Sciences
1233,2018,600386,09-12,,EDS,CGRE,10,95,Hawthorne Academy of Health Sciences
1234,2018,600386,09-12,,ALL,CGRS,26,95,Hawthorne Academy of Health Sciences
1235,2018,600386,09-12,,FEM,CGRS,19,95,Hawthorne Academy of Health Sciences
1236,2018,600386,09-12,,BLCK,CGRS,18,95,Hawthorne Academy of Health Sciences
1237,2018,600386,09-12,,ALL,E2,82,,Hawthorne Academy of Health Sciences
1238,2018,600386,09-12,,FEM,E2,64,,Hawthorne Academy of Health Sciences
1239,2018,600386,09-12,,MALE,E2,18,,Hawthorne Academy of Health Sciences
1240,2018,600386,09-12,,BLCK,E2,45,,Hawthorne Academy of Health Sciences
1241,2018,600386,09-12,,HISP,E2,24,,Hawthorne Academy of Health Sciences
1242,2018,600386,09-12,,EDS,E2,27,,Hawthorne Academy of Health Sciences
1243,2018,600386,09-12,,ELS,E2,10,,Hawthorne Academy of Health Sciences
1244,2018,600386,09-12,,ALL,ELP,13,61.5,Hawthorne Academy of Health Sciences
1245,2018,600386,09-12,,ELS,ELP,13,61.5,Hawthorne Academy of Health Sciences
1246,2018,600386,09-12,,ALL,EOC,265,,Hawthorne Academy of Health Sciences
1247,2018,600386,09-12,,FEM,EOC,211,,Hawthorne Academy of Health Sciences
1248,2018,600386,09-12,,MALE,EOC,54,,Hawthorne Academy of Health Sciences
1249,2018,600386,09-12,,ASIA,EOC,13,,Hawthorne Academy of Health Sciences
1250,2018,600386,09-12,,BLCK,EOC,135,,Hawthorne Academy of Health Sciences
1251,2018,600386,09-12,,HISP,EOC,80,,Hawthorne Academy of Health Sciences
1252,2018,600386,09-12,,WHTE,EOC,32,,Hawthorne Academy of Health Sciences
1253,2018,600386,09-12,,EDS,EOC,88,,Hawthorne Academy of Health Sciences
1254,2018,600386,09-12,,ELS,EOC,33,,Hawthorne Academy of Health Sciences
1255,2018,600386,09-12,,SWD,EOC,16,,Hawthorne Academy of Health Sciences
1256,2018,600386,09-12,,AIG,EOC,23,,Hawthorne Academy of Health Sciences
1257,2018,600386,09-12,,ALL,M1,92,,Hawthorne Academy of Health Sciences
1258,2018,600386,09-12,,FEM,M1,76,,Hawthorne Academy of Health Sciences
1259,2018,600386,09-12,,MALE,M1,16,,Hawthorne Academy of Health Sciences
1260,2018,600386,09-12,,BLCK,M1,44,,Hawthorne Academy of Health Sciences
1261,2018,600386,09-12,,HISP,M1,28,,Hawthorne Academy of Health Sciences
1262,2018,600386,09-12,,WHTE,M1,13,,Hawthorne Academy of Health Sciences
1263,2018,600386,09-12,,EDS,M1,31,,Hawthorne Academy of Health Sciences
1264,2018,600386,09-12,,ELS,M1,11,,Hawthorne Academy of Health Sciences
1265,2018,600386,09-12,,ALL,MCR,26,95,Hawthorne Academy of Health Sciences
1266,2018,600386,09-12,,FEM,MCR,19,95,Hawthorne Academy of Health Sciences
1267,2018,600386,09-12,,BLCK,MCR,18,95,Hawthorne Academy of Health Sciences
1268,2018,600386,09-12,,ALL,PCALL,265,,Hawthorne Academy of Health Sciences
1269,2018,600386,09-12,,FEM,PCALL,211,,Hawthorne Academy of Health Sciences
1270,2018,600386,09-12,,MALE,PCALL,54,,Hawthorne Academy of Health Sciences
1271,2018,600386,09-12,,ASIA,PCALL,13,,Hawthorne Academy of Health Sciences
1272,2018,600386,09-12,,BLCK,PCALL,135,,Hawthorne Academy of Health Sciences
1273,2018,600386,09-12,,HISP,PCALL,80,,Hawthorne Academy of Health Sciences
1274,2018,600386,09-12,,WHTE,PCALL,32,,Hawthorne Academy of Health Sciences
1275,2018,600386,09-12,,EDS,PCALL,88,,Hawthorne Academy of Health Sciences
1276,2018,600386,09-12,,ELS,PCALL,33,,Hawthorne Academy of Health Sciences
1277,2018,600386,09-12,,SWD,PCALL,16,,Hawthorne Academy of Health Sciences
1278,2018,600386,09-12,,AIG,PCALL,23,,Hawthorne Academy of Health Sciences
1279,2018,600386,09-12,,ALL,WK,25,80.0,Hawthorne Academy of Health Sciences
1280,2018,600386,09-12,,FEM,WK,19,78.9,Hawthorne Academy of Health Sciences
1281,2018,600386,09-12,,BLCK,WK,18,77.8,Hawthorne Academy of Health Sciences
1282,2018,600397,09-12,Y,ALL,ACT,345,13.0,Garinger High School
1283,2018,600397,09-12,Y,FEM,ACT,187,13.4,Garinger High School
1284,2018,600397,09-12,Y,MALE,ACT,158,12.7,Garinger High School
1285,2018,600397,09-12,Y,ASIA,ACT,24,20.8,Garinger High School
1286,2018,600397,09-12,Y,BLCK,ACT,157,11.5,Garinger High School
1287,2018,600397,09-12,Y,HISP,ACT,145,12.4,Garinger High School
1288,2018,600397,09-12,Y,WHTE,ACT,10,30.0,Garinger High School
1289,2018,600397,09-12,Y,EDS,ACT,159,10.7,Garinger High School
1290,2018,600397,09-12,Y,ELS,ACT,91,5,Garinger High School
1291,2018,600397,09-12,Y,SWD,ACT,14,7.1,Garinger High School
1292,2018,600397,09-12,Y,HMS,ACT,10,10.0,Garinger High School
1293,2018,600397,09-12,Y,ALL,ACT4B,345,5,Garinger High School
1294,2018,600397,09-12,Y,FEM,ACT4B,187,5,Garinger High School
1295,2018,600397,09-12,Y,MALE,ACT4B,158,5,Garinger High School
1296,2018,600397,09-12,Y,ASIA,ACT4B,24,5,Garinger High School
1297,2018,600397,09-12,Y,BLCK,ACT4B,157,5,Garinger High School
1298,2018,600397,09-12,Y,HISP,ACT4B,145,5,Garinger High School
1299,2018,600397,09-12,Y,WHTE,ACT4B,10,5,Garinger High School
1300,2018,600397,09-12,Y,EDS,ACT4B,159,5,Garinger High School
1301,2018,600397,09-12,Y,ELS,ACT4B,91,5,Garinger High School
1302,2018,600397,09-12,Y,SWD,ACT4B,14,5,Garinger High School
1303,2018,600397,09-12,Y,HMS,ACT4B,10,5,Garinger High School
1304,2018,600397,09-12,Y,ALL,ACT5B,314,5,Garinger High School
1305,2018,600397,09-12,Y,FEM,ACT5B,173,5,Garinger High School
1306,2018,600397,09-12,Y,MALE,ACT5B,141,5,Garinger High School
1307,2018,600397,09-12,Y,ASIA,ACT5B,22,5,Garinger High School
1308,2018,600397,09-12,Y,BLCK,ACT5B,153,5,Garinger High School
1309,2018,600397,09-12,Y,HISP,ACT5B,122,5,Garinger High School
1310,2018,600397,09-12,Y,WHTE,ACT5B,10,5,Garinger High School
1311,2018,600397,09-12,Y,EDS,ACT5B,153,5,Garinger High School
1312,2018,600397,09-12,Y,ELS,ACT5B,70,5,Garinger High School
1313,2018,600397,09-12,Y,SWD,ACT5B,14,5,Garinger High School
1314,2018,600397,09-12,Y,ALL,ACTALL,1729,5.4,Garinger High School
1315,2018,600397,09-12,Y,FEM,ACTALL,934,5.8,Garinger High School
1316,2018,600397,09-12,Y,MALE,ACTALL,795,5,Garinger High School
1317,2018,600397,09-12,Y,ASIA,ACTALL,118,11.0,Garinger High School
1318,2018,600397,09-12,Y,BLCK,ACTALL,813,5,Garinger High School
1319,2018,600397,09-12,Y,HISP,ACTALL,703,5.7,Garinger High School
1320,2018,600397,09-12,Y,MULT,ACTALL,45,15.6,Garinger High School
1321,2018,600397,09-12,Y,WHTE,ACTALL,50,14.0,Garinger High School
1322,2018,600397,09-12,Y,EDS,ACTALL,811,5,Garinger High School
1323,2018,600397,09-12,Y,ELS,ACTALL,435,5,Garinger High School
1324,2018,600397,09-12,Y,SWD,ACTALL,75,5,Garinger High School
1325,2018,600397,09-12,Y,HMS,ACTALL,53,7.5,Garinger High School
1326,2018,600397,09-12,Y,ALL,ACTEN,358,6.7,Garinger High School
1327,2018,600397,09-12,Y,FEM,ACTEN,191,8.9,Garinger High School
1328,2018,600397,09-12,Y,MALE,ACTEN,167,5,Garinger High School
1329,2018,600397,09-12,Y,ASIA,ACTEN,24,8.3,Garinger High School
1330,2018,600397,09-12,Y,BLCK,ACTEN,168,5.4,Garinger High School
1331,2018,600397,09-12,Y,HISP,ACTEN,146,5.5,Garinger High School
1332,2018,600397,09-12,Y,MULT,ACTEN,10,20.0,Garinger High School
1333,2018,600397,09-12,Y,WHTE,ACTEN,10,30.0,Garinger High School
1334,2018,600397,09-12,Y,EDS,ACTEN,167,5,Garinger High School
1335,2018,600397,09-12,Y,ELS,ACTEN,92,5,Garinger High School
1336,2018,600397,09-12,Y,SWD,ACTEN,16,6.3,Garinger High School
1337,2018,600397,09-12,Y,HMS,ACTEN,11,9.1,Garinger High School
1338,2018,600397,09-12,Y,ALL,ACTMA,354,5,Garinger High School
1339,2018,600397,09-12,Y,FEM,ACTMA,190,5,Garinger High School
1340,2018,600397,09-12,Y,MALE,ACTMA,164,6.7,Garinger High School
1341,2018,600397,09-12,Y,ASIA,ACTMA,24,16.7,Garinger High School
1342,2018,600397,09-12,Y,BLCK,ACTMA,165,5,Garinger High School
1343,2018,600397,09-12,Y,HISP,ACTMA,145,6.2,Garinger High School
1344,2018,600397,09-12,Y,MULT,ACTMA,10,10.0,Garinger High School
1345,2018,600397,09-12,Y,WHTE,ACTMA,10,5,Garinger High School
1346,2018,600397,09-12,Y,EDS,ACTMA,164,5,Garinger High School
1347,2018,600397,09-12,Y,ELS,ACTMA,91,5,Garinger High School
1348,2018,600397,09-12,Y,SWD,ACTMA,16,5,Garinger High School
1349,2018,600397,09-12,Y,HMS,ACTMA,11,9.1,Garinger High School
1350,2018,600397,09-12,Y,ALL,ACTRD,348,5,Garinger High School
1351,2018,600397,09-12,Y,FEM,ACTRD,187,5,Garinger High School
1352,2018,600397,09-12,Y,MALE,ACTRD,161,5,Garinger High School
1353,2018,600397,09-12,Y,ASIA,ACTRD,24,5,Garinger High School
1354,2018,600397,09-12,Y,BLCK,ACTRD,160,5,Garinger High School
1355,2018,600397,09-12,Y,HISP,ACTRD,145,5,Garinger High School
1356,2018,600397,09-12,Y,WHTE,ACTRD,10,20.0,Garinger High School
1357,2018,600397,09-12,Y,EDS,ACTRD,160,5,Garinger High School
1358,2018,600397,09-12,Y,ELS,ACTRD,91,5,Garinger High School
1359,2018,600397,09-12,Y,SWD,ACTRD,14,5,Garinger High School
1360,2018,600397,09-12,Y,HMS,ACTRD,10,10.0,Garinger High School
1361,2018,600397,09-12,Y,ALL,ACTSC,348,5,Garinger High School
1362,2018,600397,09-12,Y,FEM,ACTSC,189,5,Garinger High School
1363,2018,600397,09-12,Y,MALE,ACTSC,159,5,Garinger High School
1364,2018,600397,09-12,Y,ASIA,ACTSC,24,8.3,Garinger High School
1365,2018,600397,09-12,Y,BLCK,ACTSC,160,5,Garinger High School
1366,2018,600397,09-12,Y,HISP,ACTSC,145,5,Garinger High School
1367,2018,600397,09-12,Y,WHTE,ACTSC,10,5,Garinger High School
1368,2018,600397,09-12,Y,EDS,ACTSC,162,5,Garinger High School
1369,2018,600397,09-12,Y,ELS,ACTSC,91,5,Garinger High School
1370,2018,600397,09-12,Y,SWD,ACTSC,14,5,Garinger High School
1371,2018,600397,09-12,Y,HMS,ACTSC,11,5,Garinger High School
1372,2018,600397,09-12,Y,ALL,ACTWR,321,9.7,Garinger High School
1373,2018,600397,09-12,Y,FEM,ACTWR,177,10.7,Garinger High School
1374,2018,600397,09-12,Y,MALE,ACTWR,144,8.3,Garinger High School
1375,2018,600397,09-12,Y,ASIA,ACTWR,22,18.2,Garinger High School
1376,2018,600397,09-12,Y,BLCK,ACTWR,160,5.6,Garinger High School
1377,2018,600397,09-12,Y,HISP,ACTWR,122,10.7,Garinger High School
1378,2018,600397,09-12,Y,WHTE,ACTWR,10,20.0,Garinger High School
1379,2018,600397,09-12,Y,EDS,ACTWR,158,6.3,Garinger High School
1380,2018,600397,09-12,Y,ELS,ACTWR,70,5,Garinger High School
1381,2018,600397,09-12,Y,SWD,ACTWR,15,5,Garinger High School
1382,2018,600397,09-12,Y,HMS,ACTWR,10,10.0,Garinger High School
1383,2018,600397,09-12,Y,ALL,AWA,305,25.6,Garinger High School
1384,2018,600397,09-12,Y,FEM,AWA,150,24.0,Garinger High School
1385,2018,600397,09-12,Y,MALE,AWA,155,27.1,Garinger High School
1386,2018,600397,09-12,Y,ASIA,AWA,30,26.7,Garinger High School
1387,2018,600397,09-12,Y,BLCK,AWA,135,20.7,Garinger High School
1388,2018,600397,09-12,Y,HISP,AWA,127,29.1,Garinger High School
1389,2018,600397,09-12,Y,EDS,AWA,137,22.6,Garinger High School
1390,2018,600397,09-12,Y,ELS,AWA,105,17.1,Garinger High School
1391,2018,600397,09-12,Y,SWD,AWA,22,5,Garinger High School
1392,2018,600397,09-12,Y,HMS,AWA,13,38.5,Garinger High School
1393,2018,600397,09-12,Y,ALL,BI,511,,Garinger High School
1394,2018,600397,09-12,Y,FEM,BI,249,,Garinger High School
1395,2018,600397,09-12,Y,MALE,BI,262,,Garinger High School
1396,2018,600397,09-12,Y,ASIA,BI,50,,Garinger High School
1397,2018,600397,09-12,Y,BLCK,BI,214,,Garinger High School
1398,2018,600397,09-12,Y,HISP,BI,215,,Garinger High School
1399,2018,600397,09-12,Y,MULT,BI,11,,Garinger High School
1400,2018,600397,09-12,Y,WHTE,BI,21,,Garinger High School
1401,2018,600397,09-12,Y,EDS,BI,255,,Garinger High School
1402,2018,600397,09-12,Y,ELS,BI,197,,Garinger High School
1403,2018,600397,09-12,Y,SWD,BI,49,,Garinger High School
1404,2018,600397,09-12,Y,HMS,BI,20,,Garinger High School
1405,2018,600397,09-12,Y,ALL,CGRE,450,76.7,Garinger High School
1406,2018,600397,09-12,Y,FEM,CGRE,234,80.8,Garinger High School
1407,2018,600397,09-12,Y,MALE,CGRE,216,72.2,Garinger High School
1408,2018,600397,09-12,Y,ASIA,CGRE,29,65.5,Garinger High School
1409,2018,600397,09-12,Y,BLCK,CGRE,205,87.3,Garinger High School
1410,2018,600397,09-12,Y,HISP,CGRE,193,67.4,Garinger High School
1411,2018,600397,09-12,Y,WHTE,CGRE,11,72.7,Garinger High School
1412,2018,600397,09-12,Y,EDS,CGRE,240,76.7,Garinger High School
1413,2018,600397,09-12,Y,ELS,CGRE,90,54.4,Garinger High School
1414,2018,600397,09-12,Y,SWD,CGRE,38,60.5,Garinger High School
1415,2018,600397,09-12,Y,ALL,CGRS,540,64.6,Garinger High School
1416,2018,600397,09-12,Y,FEM,CGRS,250,73.6,Garinger High School
1417,2018,600397,09-12,Y,MALE,CGRS,290,56.9,Garinger High School
1418,2018,600397,09-12,Y,ASIA,CGRS,37,73.0,Garinger High School
1419,2018,600397,09-12,Y,BLCK,CGRS,218,73.9,Garinger High School
1420,2018,600397,09-12,Y,HISP,CGRS,261,56.3,Garinger High School
1421,2018,600397,09-12,Y,WHTE,CGRS,15,46.7,Garinger High School
1422,2018,600397,09-12,Y,EDS,CGRS,248,64.5,Garinger High School
1423,2018,600397,09-12,Y,ELS,CGRS,206,49.5,Garinger High School
1424,2018,600397,09-12,Y,SWD,CGRS,61,50.8,Garinger High School
1425,2018,600397,09-12,Y,HMS,CGRS,54,68.5,Garinger High School
1426,2018,600397,09-12,Y,ALL,E2,508,,Garinger High School
1427,2018,600397,09-12,Y,FEM,E2,236,,Garinger High School
1428,2018,600397,09-12,Y,MALE,E2,272,,Garinger High School
1429,2018,600397,09-12,Y,ASIA,E2,47,,Garinger High School
1430,2018,600397,09-12,Y,BLCK,E2,208,,Garinger High School
1431,2018,600397,09-12,Y,HISP,E2,224,,Garinger High School
1432,2018,600397,09-12,Y,WHTE,E2,19,,Garinger High School
1433,2018,600397,09-12,Y,EDS,E2,247,,Garinger High School
1434,2018,600397,09-12,Y,ELS,E2,200,,Garinger High School
1435,2018,600397,09-12,Y,SWD,E2,52,,Garinger High School
1436,2018,600397,09-12,Y,HMS,E2,17,,Garinger High School
1437,2018,600397,09-12,Y,ALL,ELP,438,27.2,Garinger High School
1438,2018,600397,09-12,Y,FEM,ELP,193,30.6,Garinger High School
1439,2018,600397,09-12,Y,MALE,ELP,245,24.5,Garinger High School
1440,2018,600397,09-12,Y,ASIA,ELP,76,22.4,Garinger High School
1441,2018,600397,09-12,Y,BLCK,ELP,41,31.7,Garinger High School
