,reporting_year,school_code,grade_span,title_1,subgroup,subject,den,total_pct,school_name
1027,2019,600361,09-12,,NEDS,EOC,1172,,Butler High School
1028,2019,600361,09-12,,NSWD,EOC,1784,,Butler High School
1029,2019,600361,09-12,,ALL,M1,365,,Butler High School
1030,2019,600361,09-12,,FEM,M1,169,,Butler High School
1031,2019,600361,09-12,,MALE,M1,196,,Butler High School
1032,2019,600361,09-12,,ASIA,M1,24,,Butler High School
1033,2019,600361,09-12,,BLCK,M1,111,,Butler High School
1034,2019,600361,09-12,,HISP,M1,101,,Butler High School
1035,2019,600361,09-12,,MULT,M1,19,,Butler High School
1036,2019,600361,09-12,,WHTE,M1,108,,Butler High School
1037,2019,600361,09-12,,EDS,M1,160,,Butler High School
1038,2019,600361,09-12,,ELS,M1,57,,Butler High School
1039,2019,600361,09-12,,SWD,M1,53,,Butler High School
1040,2019,600361,09-12,,HMS,M1,10,,Butler High School
1041,2019,600361,09-12,,NEDS,M1,205,,Butler High School
1042,2019,600361,09-12,,NSWD,M1,312,,Butler High School
1043,2019,600361,09-12,,ALL,M3,495,,Butler High School
1044,2019,600361,09-12,,FEM,M3,255,,Butler High School
1045,2019,600361,09-12,,MALE,M3,240,,Butler High School
1046,2019,600361,09-12,,ASIA,M3,36,,Butler High School
1047,2019,600361,09-12,,BLCK,M3,149,,Butler High School
1048,2019,600361,09-12,,HISP,M3,128,,Butler High School
1049,2019,600361,09-12,,MULT,M3,23,,Butler High School
1050,2019,600361,09-12,,WHTE,M3,157,,Butler High School
1051,2019,600361,09-12,,EDS,M3,204,,Butler High School
1052,2019,600361,09-12,,ELS,M3,56,,Butler High School
1053,2019,600361,09-12,,SWD,M3,22,,Butler High School
1054,2019,600361,09-12,,AIG,M3,42,,Butler High School
1055,2019,600361,09-12,,HMS,M3,11,,Butler High School
1056,2019,600361,09-12,,NEDS,M3,291,,Butler High School
1057,2019,600361,09-12,,NSWD,M3,473,,Butler High School
1058,2019,600361,09-12,,ALL,M3A,136,,Butler High School
1059,2019,600361,09-12,,FEM,M3A,74,,Butler High School
1060,2019,600361,09-12,,MALE,M3A,62,,Butler High School
1061,2019,600361,09-12,,ASIA,M3A,16,,Butler High School
1062,2019,600361,09-12,,BLCK,M3A,20,,Butler High School
1063,2019,600361,09-12,,HISP,M3A,17,,Butler High School
1064,2019,600361,09-12,,MULT,M3A,12,,Butler High School
1065,2019,600361,09-12,,WHTE,M3A,69,,Butler High School
1066,2019,600361,09-12,,EDS,M3A,37,,Butler High School
1067,2019,600361,09-12,,AIG,M3A,35,,Butler High School
1068,2019,600361,09-12,,NEDS,M3A,99,,Butler High School
1069,2019,600361,09-12,,NSWD,M3A,135,,Butler High School
1070,2019,600361,09-12,,ALL,MCR,529,93,Butler High School
1071,2019,600361,09-12,,FEM,MCR,261,95,Butler High School
1072,2019,600361,09-12,,MALE,MCR,268,89.2,Butler High School
1073,2019,600361,09-12,,ASIA,MCR,33,90.9,Butler High School
1074,2019,600361,09-12,,BLCK,MCR,155,95,Butler High School
1075,2019,600361,09-12,,HISP,MCR,122,91.8,Butler High School
1076,2019,600361,09-12,,MULT,MCR,13,95,Butler High School
1077,2019,600361,09-12,,WHTE,MCR,204,91.7,Butler High School
1078,2019,600361,09-12,,EDS,MCR,192,93.2,Butler High School
1079,2019,600361,09-12,,ELS,MCR,52,80.8,Butler High School
1080,2019,600361,09-12,,SWD,MCR,47,53.2,Butler High School
1081,2019,600361,09-12,,AIG,MCR,42,95,Butler High School
1082,2019,600361,09-12,,NEDS,MCR,337,92.9,Butler High School
1083,2019,600361,09-12,,NSWD,MCR,482,95,Butler High School
1084,2019,600361,09-12,,ALL,PCALL,1992,,Butler High School
1085,2019,600361,09-12,,FEM,PCALL,987,,Butler High School
1086,2019,600361,09-12,,MALE,PCALL,1005,,Butler High School
1087,2019,600361,09-12,,AMIN,PCALL,11,,Butler High School
1088,2019,600361,09-12,,ASIA,PCALL,133,,Butler High School
1089,2019,600361,09-12,,BLCK,PCALL,551,,Butler High School
1090,2019,600361,09-12,,HISP,PCALL,533,,Butler High School
1091,2019,600361,09-12,,MULT,PCALL,102,,Butler High School
1092,2019,600361,09-12,,WHTE,PCALL,661,,Butler High School
1093,2019,600361,09-12,,EDS,PCALL,820,,Butler High School
1094,2019,600361,09-12,,ELS,PCALL,227,,Butler High School
1095,2019,600361,09-12,,SWD,PCALL,208,,Butler High School
1096,2019,600361,09-12,,AIG,PCALL,130,,Butler High School
1097,2019,600361,09-12,,HMS,PCALL,36,,Butler High School
1098,2019,600361,09-12,,NEDS,PCALL,1172,,Butler High School
1099,2019,600361,09-12,,NSWD,PCALL,1784,,Butler High School
1100,2019,600361,09-12,,ALL,WK,164,77.4,Butler High School
1101,2019,600361,09-12,,FEM,WK,93,76.3,Butler High School
1102,2019,600361,09-12,,MALE,WK,71,78.9,Butler High School
1103,2019,600361,09-12,,ASIA,WK,10,80,Butler High School
1104,2019,600361,09-12,,BLCK,WK,48,68.8,Butler High School
1105,2019,600361,09-12,,HISP,WK,27,74.1,Butler High School
1106,2019,600361,09-12,,WHTE,WK,75,82.7,Butler High School
1107,2019,600361,09-12,,EDS,WK,49,77.6,Butler High School
1108,2019,600361,09-12,,AIG,WK,14,95,Butler High School
1109,2019,600361,09-12,,NEDS,WK,115,77.4,Butler High School
1110,2019,600361,09-12,,NSWD,WK,157,79,Butler High School
1111,2019,600364,09-12,Y,ALL,ACT,32,34.4,Military and Global Leadership Academy
1112,2019,600364,09-12,Y,FEM,ACT,21,38.1,Military and Global Leadership Academy
1113,2019,600364,09-12,Y,MALE,ACT,11,27.3,Military and Global Leadership Academy
1114,2019,600364,09-12,Y,BLCK,ACT,10,20,Military and Global Leadership Academy
1115,2019,600364,09-12,Y,HISP,ACT,18,33.3,Military and Global Leadership Academy
1116,2019,600364,09-12,Y,EDS,ACT,10,40,Military and Global Leadership Academy
1117,2019,600364,09-12,Y,NEDS,ACT,22,31.8,Military and Global Leadership Academy
1118,2019,600364,09-12,Y,NSWD,ACT,30,36.7,Military and Global Leadership Academy
1119,2019,600364,09-12,Y,ALL,ACT4B,32,5,Military and Global Leadership Academy
1120,2019,600364,09-12,Y,FEM,ACT4B,21,5,Military and Global Leadership Academy
1121,2019,600364,09-12,Y,MALE,ACT4B,11,5,Military and Global Leadership Academy
1122,2019,600364,09-12,Y,BLCK,ACT4B,10,5,Military and Global Leadership Academy
1123,2019,600364,09-12,Y,HISP,ACT4B,18,5,Military and Global Leadership Academy
1124,2019,600364,09-12,Y,EDS,ACT4B,10,5,Military and Global Leadership Academy
1125,2019,600364,09-12,Y,NEDS,ACT4B,22,5,Military and Global Leadership Academy
1126,2019,600364,09-12,Y,NSWD,ACT4B,30,5,Military and Global Leadership Academy
1127,2019,600364,09-12,Y,ALL,ACT5B,32,5,Military and Global Leadership Academy
1128,2019,600364,09-12,Y,FEM,ACT5B,21,5,Military and Global Leadership Academy
1129,2019,600364,09-12,Y,MALE,ACT5B,11,5,Military and Global Leadership Academy
1130,2019,600364,09-12,Y,BLCK,ACT5B,10,5,Military and Global Leadership Academy
1131,2019,600364,09-12,Y,HISP,ACT5B,18,5,Military and Global Leadership Academy
1132,2019,600364,09-12,Y,EDS,ACT5B,10,5,Military and Global Leadership Academy
1133,2019,600364,09-12,Y,NEDS,ACT5B,22,5,Military and Global Leadership Academy
1134,2019,600364,09-12,Y,NSWD,ACT5B,30,5,Military and Global Leadership Academy
1135,2019,600364,09-12,Y,ALL,ACTALL,160,14.4,Military and Global Leadership Academy
1136,2019,600364,09-12,Y,FEM,ACTALL,105,13.3,Military and Global Leadership Academy
1137,2019,600364,09-12,Y,MALE,ACTALL,55,16.4,Military and Global Leadership Academy
1138,2019,600364,09-12,Y,BLCK,ACTALL,50,16,Military and Global Leadership Academy
1139,2019,600364,09-12,Y,HISP,ACTALL,90,13.3,Military and Global Leadership Academy
1140,2019,600364,09-12,Y,MULT,ACTALL,10,5,Military and Global Leadership Academy
1141,2019,600364,09-12,Y,WHTE,ACTALL,10,30,Military and Global Leadership Academy
1142,2019,600364,09-12,Y,EDS,ACTALL,50,6,Military and Global Leadership Academy
1143,2019,600364,09-12,Y,ELS,ACTALL,25,5,Military and Global Leadership Academy
1144,2019,600364,09-12,Y,SWD,ACTALL,10,5,Military and Global Leadership Academy
1145,2019,600364,09-12,Y,NEDS,ACTALL,110,18.2,Military and Global Leadership Academy
1146,2019,600364,09-12,Y,NSWD,ACTALL,150,15.3,Military and Global Leadership Academy
1147,2019,600364,09-12,Y,ALL,ACTEN,32,12.5,Military and Global Leadership Academy
1148,2019,600364,09-12,Y,FEM,ACTEN,21,9.5,Military and Global Leadership Academy
1149,2019,600364,09-12,Y,MALE,ACTEN,11,18.2,Military and Global Leadership Academy
1150,2019,600364,09-12,Y,BLCK,ACTEN,10,10,Military and Global Leadership Academy
1151,2019,600364,09-12,Y,HISP,ACTEN,18,11.1,Military and Global Leadership Academy
1152,2019,600364,09-12,Y,EDS,ACTEN,10,5,Military and Global Leadership Academy
1153,2019,600364,09-12,Y,NEDS,ACTEN,22,18.2,Military and Global Leadership Academy
1154,2019,600364,09-12,Y,NSWD,ACTEN,30,13.3,Military and Global Leadership Academy
1155,2019,600364,09-12,Y,ALL,ACTMA,32,6.3,Military and Global Leadership Academy
1156,2019,600364,09-12,Y,FEM,ACTMA,21,5,Military and Global Leadership Academy
1157,2019,600364,09-12,Y,MALE,ACTMA,11,9.1,Military and Global Leadership Academy
1158,2019,600364,09-12,Y,BLCK,ACTMA,10,10,Military and Global Leadership Academy
1159,2019,600364,09-12,Y,HISP,ACTMA,18,5.6,Military and Global Leadership Academy
1160,2019,600364,09-12,Y,EDS,ACTMA,10,5,Military and Global Leadership Academy
1161,2019,600364,09-12,Y,NEDS,ACTMA,22,9.1,Military and Global Leadership Academy
1162,2019,600364,09-12,Y,NSWD,ACTMA,30,6.7,Military and Global Leadership Academy
1163,2019,600364,09-12,Y,ALL,ACTRD,32,12.5,Military and Global Leadership Academy
1164,2019,600364,09-12,Y,FEM,ACTRD,21,9.5,Military and Global Leadership Academy
1165,2019,600364,09-12,Y,MALE,ACTRD,11,18.2,Military and Global Leadership Academy
1166,2019,600364,09-12,Y,BLCK,ACTRD,10,10,Military and Global Leadership Academy
1167,2019,600364,09-12,Y,HISP,ACTRD,18,11.1,Military and Global Leadership Academy
1168,2019,600364,09-12,Y,EDS,ACTRD,10,5,Military and Global Leadership Academy
1169,2019,600364,09-12,Y,NEDS,ACTRD,22,18.2,Military and Global Leadership Academy
1170,2019,600364,09-12,Y,NSWD,ACTRD,30,13.3,Military and Global Leadership Academy
1171,2019,600364,09-12,Y,ALL,ACTSC,32,6.3,Military and Global Leadership Academy
1172,2019,600364,09-12,Y,FEM,ACTSC,21,5,Military and Global Leadership Academy
1173,2019,600364,09-12,Y,MALE,ACTSC,11,9.1,Military and Global Leadership Academy
1174,2019,600364,09-12,Y,BLCK,ACTSC,10,10,Military and Global Leadership Academy
1175,2019,600364,09-12,Y,HISP,ACTSC,18,5.6,Military and Global Leadership Academy
1176,2019,600364,09-12,Y,EDS,ACTSC,10,5,Military and Global Leadership Academy
1177,2019,600364,09-12,Y,NEDS,ACTSC,22,9.1,Military and Global Leadership Academy
1178,2019,600364,09-12,Y,NSWD,ACTSC,30,6.7,Military and Global Leadership Academy
1179,2019,600364,09-12,Y,ALL,ACTWR,32,34.4,Military and Global Leadership Academy
1180,2019,600364,09-12,Y,FEM,ACTWR,21,38.1,Military and Global Leadership Academy
1181,2019,600364,09-12,Y,MALE,ACTWR,11,27.3,Military and Global Leadership Academy
1182,2019,600364,09-12,Y,BLCK,ACTWR,10,40,Military and Global Leadership Academy
1183,2019,600364,09-12,Y,HISP,ACTWR,18,33.3,Military and Global Leadership Academy
1184,2019,600364,09-12,Y,EDS,ACTWR,10,30,Military and Global Leadership Academy
1185,2019,600364,09-12,Y,NEDS,ACTWR,22,36.4,Military and Global Leadership Academy
1186,2019,600364,09-12,Y,NSWD,ACTWR,30,36.7,Military and Global Leadership Academy
1187,2019,600364,09-12,Y,ALL,AWA,28,35.7,Military and Global Leadership Academy
1188,2019,600364,09-12,Y,FEM,AWA,19,36.8,Military and Global Leadership Academy
1189,2019,600364,09-12,Y,HISP,AWA,18,38.9,Military and Global Leadership Academy
1190,2019,600364,09-12,Y,NEDS,AWA,23,34.8,Military and Global Leadership Academy
1191,2019,600364,09-12,Y,NSWD,AWA,23,39.1,Military and Global Leadership Academy
1192,2019,600364,09-12,Y,ALL,BI,45,,Military and Global Leadership Academy
1193,2019,600364,09-12,Y,FEM,BI,14,,Military and Global Leadership Academy
1194,2019,600364,09-12,Y,MALE,BI,31,,Military and Global Leadership Academy
1195,2019,600364,09-12,Y,BLCK,BI,19,,Military and Global Leadership Academy
1196,2019,600364,09-12,Y,HISP,BI,19,,Military and Global Leadership Academy
1197,2019,600364,09-12,Y,EDS,BI,21,,Military and Global Leadership Academy
1198,2019,600364,09-12,Y,NEDS,BI,24,,Military and Global Leadership Academy
1199,2019,600364,09-12,Y,NSWD,BI,40,,Military and Global Leadership Academy
1200,2019,600364,09-12,Y,ALL,CGRE,11,81.8,Military and Global Leadership Academy
1201,2019,600364,09-12,Y,ALL,CGRS,29,95,Military and Global Leadership Academy
1202,2019,600364,09-12,Y,FEM,CGRS,19,95,Military and Global Leadership Academy
1203,2019,600364,09-12,Y,MALE,CGRS,10,90,Military and Global Leadership Academy
1204,2019,600364,09-12,Y,HISP,CGRS,18,95,Military and Global Leadership Academy
1205,2019,600364,09-12,Y,NEDS,CGRS,23,95,Military and Global Leadership Academy
1206,2019,600364,09-12,Y,NSWD,CGRS,23,95,Military and Global Leadership Academy
1207,2019,600364,09-12,Y,ALL,E2,47,,Military and Global Leadership Academy
1208,2019,600364,09-12,Y,FEM,E2,14,,Military and Global Leadership Academy
1209,2019,600364,09-12,Y,MALE,E2,33,,Military and Global Leadership Academy
1210,2019,600364,09-12,Y,BLCK,E2,19,,Military and Global Leadership Academy
1211,2019,600364,09-12,Y,HISP,E2,22,,Military and Global Leadership Academy
1212,2019,600364,09-12,Y,EDS,E2,20,,Military and Global Leadership Academy
1213,2019,600364,09-12,Y,NEDS,E2,27,,Military and Global Leadership Academy
1214,2019,600364,09-12,Y,NSWD,E2,40,,Military and Global Leadership Academy
1215,2019,600364,09-12,Y,ALL,ELP,25,5,Military and Global Leadership Academy
1216,2019,600364,09-12,Y,FEM,ELP,11,9.1,Military and Global Leadership Academy
1217,2019,600364,09-12,Y,MALE,ELP,14,5,Military and Global Leadership Academy
1218,2019,600364,09-12,Y,HISP,ELP,22,5,Military and Global Leadership Academy
1219,2019,600364,09-12,Y,ELS,ELP,25,5,Military and Global Leadership Academy
1220,2019,600364,09-12,Y,NEDS,ELP,16,6.3,Military and Global Leadership Academy
1221,2019,600364,09-12,Y,NSWD,ELP,22,5,Military and Global Leadership Academy
1222,2019,600364,09-12,Y,ALL,ELPA,25,5,Military and Global Leadership Academy
1223,2019,600364,09-12,Y,FEM,ELPA,11,9.1,Military and Global Leadership Academy
1224,2019,600364,09-12,Y,MALE,ELPA,14,5,Military and Global Leadership Academy
1225,2019,600364,09-12,Y,HISP,ELPA,22,5,Military and Global Leadership Academy
1226,2019,600364,09-12,Y,ELS,ELPA,25,5,Military and Global Leadership Academy
1227,2019,600364,09-12,Y,NEDS,ELPA,16,6.3,Military and Global Leadership Academy
1228,2019,600364,09-12,Y,NSWD,ELPA,22,5,Military and Global Leadership Academy
1229,2019,600364,09-12,Y,ALL,ELPX,25,5,Military and Global Leadership Academy
1230,2019,600364,09-12,Y,FEM,ELPX,11,5,Military and Global Leadership Academy
1231,2019,600364,09-12,Y,MALE,ELPX,14,5,Military and Global Leadership Academy
1232,2019,600364,09-12,Y,HISP,ELPX,22,5,Military and Global Leadership Academy
1233,2019,600364,09-12,Y,ELS,ELPX,25,5,Military and Global Leadership Academy
1234,2019,600364,09-12,Y,NEDS,ELPX,16,5,Military and Global Leadership Academy
1235,2019,600364,09-12,Y,NSWD,ELPX,22,5,Military and Global Leadership Academy
1236,2019,600364,09-12,Y,ALL,EOC,203,,Military and Global Leadership Academy
1237,2019,600364,09-12,Y,FEM,EOC,73,,Military and Global Leadership Academy
1238,2019,600364,09-12,Y,MALE,EOC,130,,Military and Global Leadership Academy
1239,2019,600364,09-12,Y,BLCK,EOC,79,,Military and Global Leadership Academy
1240,2019,600364,09-12,Y,HISP,EOC,99,,Military and Global Leadership Academy
1241,2019,600364,09-12,Y,WHTE,EOC,15,,Military and Global Leadership Academy
1242,2019,600364,09-12,Y,EDS,EOC,83,,Military and Global Leadership Academy
1243,2019,600364,09-12,Y,ELS,EOC,28,,Military and Global Leadership Academy
1244,2019,600364,09-12,Y,SWD,EOC,21,,Military and Global Leadership Academy
1245,2019,600364,09-12,Y,NEDS,EOC,120,,Military and Global Leadership Academy
1246,2019,600364,09-12,Y,NSWD,EOC,182,,Military and Global Leadership Academy
1247,2019,600364,09-12,Y,ALL,M1,69,,Military and Global Leadership Academy
1248,2019,600364,09-12,Y,FEM,M1,22,,Military and Global Leadership Academy
1249,2019,600364,09-12,Y,MALE,M1,47,,Military and Global Leadership Academy
1250,2019,600364,09-12,Y,BLCK,M1,30,,Military and Global Leadership Academy
1251,2019,600364,09-12,Y,HISP,M1,32,,Military and Global Leadership Academy
1252,2019,600364,09-12,Y,EDS,M1,26,,Military and Global Leadership Academy
1253,2019,600364,09-12,Y,ELS,M1,11,,Military and Global Leadership Academy
1254,2019,600364,09-12,Y,NEDS,M1,43,,Military and Global Leadership Academy
1255,2019,600364,09-12,Y,NSWD,M1,60,,Military and Global Leadership Academy
1256,2019,600364,09-12,Y,ALL,M3,42,,Military and Global Leadership Academy
1257,2019,600364,09-12,Y,FEM,M3,23,,Military and Global Leadership Academy
1258,2019,600364,09-12,Y,MALE,M3,19,,Military and Global Leadership Academy
1259,2019,600364,09-12,Y,BLCK,M3,11,,Military and Global Leadership Academy
1260,2019,600364,09-12,Y,HISP,M3,26,,Military and Global Leadership Academy
1261,2019,600364,09-12,Y,EDS,M3,16,,Military and Global Leadership Academy
1262,2019,600364,09-12,Y,NEDS,M3,26,,Military and Global Leadership Academy
1263,2019,600364,09-12,Y,NSWD,M3,42,,Military and Global Leadership Academy
1264,2019,600364,09-12,Y,ALL,M3A,11,,Military and Global Leadership Academy
1265,2019,600364,09-12,Y,NSWD,M3A,11,,Military and Global Leadership Academy
1266,2019,600364,09-12,Y,ALL,MCR,28,95,Military and Global Leadership Academy
1267,2019,600364,09-12,Y,FEM,MCR,19,95,Military and Global Leadership Academy
1268,2019,600364,09-12,Y,HISP,MCR,18,95,Military and Global Leadership Academy
1269,2019,600364,09-12,Y,NEDS,MCR,23,95,Military and Global Leadership Academy
1270,2019,600364,09-12,Y,NSWD,MCR,23,95,Military and Global Leadership Academy
1271,2019,600364,09-12,Y,ALL,PCALL,203,,Military and Global Leadership Academy
1272,2019,600364,09-12,Y,FEM,PCALL,73,,Military and Global Leadership Academy
1273,2019,600364,09-12,Y,MALE,PCALL,130,,Military and Global Leadership Academy
1274,2019,600364,09-12,Y,BLCK,PCALL,79,,Military and Global Leadership Academy
1275,2019,600364,09-12,Y,HISP,PCALL,99,,Military and Global Leadership Academy
1276,2019,600364,09-12,Y,WHTE,PCALL,15,,Military and Global Leadership Academy
1277,2019,600364,09-12,Y,EDS,PCALL,83,,Military and Global Leadership Academy
1278,2019,600364,09-12,Y,ELS,PCALL,28,,Military and Global Leadership Academy
1279,2019,600364,09-12,Y,SWD,PCALL,21,,Military and Global Leadership Academy
1280,2019,600364,09-12,Y,NEDS,PCALL,120,,Military and Global Leadership Academy
1281,2019,600364,09-12,Y,NSWD,PCALL,182,,Military and Global Leadership Academy
1282,2019,600377,09-12,,ALL,ACT,393,49.1,East Mecklenburg High School
1283,2019,600377,09-12,,FEM,ACT,180,50,East Mecklenburg High School
1284,2019,600377,09-12,,MALE,ACT,213,48.4,East Mecklenburg High School
1285,2019,600377,09-12,,ASIA,ACT,30,33.3,East Mecklenburg High School
1286,2019,600377,09-12,,BLCK,ACT,162,34,East Mecklenburg High School
1287,2019,600377,09-12,,HISP,ACT,97,46.4,East Mecklenburg High School
1288,2019,600377,09-12,,MULT,ACT,14,57.1,East Mecklenburg High School
1289,2019,600377,09-12,,WHTE,ACT,89,84.3,East Mecklenburg High School
1290,2019,600377,09-12,,EDS,ACT,181,34.8,East Mecklenburg High School
1291,2019,600377,09-12,,ELS,ACT,57,7,East Mecklenburg High School
1292,2019,600377,09-12,,SWD,ACT,15,6.7,East Mecklenburg High School
1293,2019,600377,09-12,,AIG,ACT,63,95,East Mecklenburg High School
1294,2019,600377,09-12,,NEDS,ACT,212,61.3,East Mecklenburg High School
1295,2019,600377,09-12,,NSWD,ACT,378,50.8,East Mecklenburg High School
1296,2019,600377,09-12,,ALL,ACT4B,393,18.1,East Mecklenburg High School
1297,2019,600377,09-12,,FEM,ACT4B,180,18.3,East Mecklenburg High School
1298,2019,600377,09-12,,MALE,ACT4B,213,17.8,East Mecklenburg High School
1299,2019,600377,09-12,,ASIA,ACT4B,30,16.7,East Mecklenburg High School
1300,2019,600377,09-12,,BLCK,ACT4B,162,9.3,East Mecklenburg High School
1301,2019,600377,09-12,,HISP,ACT4B,97,8.2,East Mecklenburg High School
1302,2019,600377,09-12,,MULT,ACT4B,14,14.3,East Mecklenburg High School
1303,2019,600377,09-12,,WHTE,ACT4B,89,46.1,East Mecklenburg High School
1304,2019,600377,09-12,,EDS,ACT4B,181,7.2,East Mecklenburg High School
1305,2019,600377,09-12,,ELS,ACT4B,57,5,East Mecklenburg High School
1306,2019,600377,09-12,,SWD,ACT4B,15,5,East Mecklenburg High School
1307,2019,600377,09-12,,AIG,ACT4B,63,71.4,East Mecklenburg High School
1308,2019,600377,09-12,,NEDS,ACT4B,212,27.4,East Mecklenburg High School
1309,2019,600377,09-12,,NSWD,ACT4B,378,18.8,East Mecklenburg High School
1310,2019,600377,09-12,,ALL,ACT5B,386,15.8,East Mecklenburg High School
1311,2019,600377,09-12,,FEM,ACT5B,177,16.4,East Mecklenburg High School
1312,2019,600377,09-12,,MALE,ACT5B,209,15.3,East Mecklenburg High School
1313,2019,600377,09-12,,ASIA,ACT5B,29,17.2,East Mecklenburg High School
1314,2019,600377,09-12,,BLCK,ACT5B,160,7.5,East Mecklenburg High School
1315,2019,600377,09-12,,HISP,ACT5B,93,8.6,East Mecklenburg High School
1316,2019,600377,09-12,,MULT,ACT5B,14,14.3,East Mecklenburg High School
1317,2019,600377,09-12,,WHTE,ACT5B,89,38.2,East Mecklenburg High School
1318,2019,600377,09-12,,EDS,ACT5B,177,5.6,East Mecklenburg High School
1319,2019,600377,09-12,,ELS,ACT5B,51,5,East Mecklenburg High School
1320,2019,600377,09-12,,SWD,ACT5B,14,5,East Mecklenburg High School
1321,2019,600377,09-12,,AIG,ACT5B,63,63.5,East Mecklenburg High School
1322,2019,600377,09-12,,NEDS,ACT5B,209,24.4,East Mecklenburg High School
1323,2019,600377,09-12,,NSWD,ACT5B,372,16.4,East Mecklenburg High School
1324,2019,600377,09-12,,ALL,ACTALL,1974,30.2,East Mecklenburg High School
1325,2019,600377,09-12,,FEM,ACTALL,901,30.7,East Mecklenburg High School
1326,2019,600377,09-12,,MALE,ACTALL,1073,29.8,East Mecklenburg High School
1327,2019,600377,09-12,,ASIA,ACTALL,149,24.8,East Mecklenburg High School
1328,2019,600377,09-12,,BLCK,ACTALL,822,17.8,East Mecklenburg High School
1329,2019,600377,09-12,,HISP,ACTALL,481,23.1,East Mecklenburg High School
1330,2019,600377,09-12,,MULT,ACTALL,72,29.2,East Mecklenburg High School
1331,2019,600377,09-12,,WHTE,ACTALL,445,63.4,East Mecklenburg High School
1332,2019,600377,09-12,,EDS,ACTALL,915,17,East Mecklenburg High School
1333,2019,600377,09-12,,ELS,ACTALL,279,5,East Mecklenburg High School
1334,2019,600377,09-12,,SWD,ACTALL,76,5,East Mecklenburg High School
1335,2019,600377,09-12,,AIG,ACTALL,315,85.1,East Mecklenburg High School
1336,2019,600377,09-12,,HMS,ACTALL,25,5,East Mecklenburg High School
1337,2019,600377,09-12,,NEDS,ACTALL,1059,41.6,East Mecklenburg High School
1338,2019,600377,09-12,,NSWD,ACTALL,1898,31.4,East Mecklenburg High School
1339,2019,600377,09-12,,ALL,ACTEN,398,32.9,East Mecklenburg High School
1340,2019,600377,09-12,,FEM,ACTEN,181,34.3,East Mecklenburg High School
1341,2019,600377,09-12,,MALE,ACTEN,217,31.8,East Mecklenburg High School
1342,2019,600377,09-12,,ASIA,ACTEN,30,23.3,East Mecklenburg High School
1343,2019,600377,09-12,,BLCK,ACTEN,166,22.3,East Mecklenburg High School
1344,2019,600377,09-12,,HISP,ACTEN,97,21.6,East Mecklenburg High School
1345,2019,600377,09-12,,MULT,ACTEN,15,26.7,East Mecklenburg High School
1346,2019,600377,09-12,,WHTE,ACTEN,89,69.7,East Mecklenburg High School
1347,2019,600377,09-12,,EDS,ACTEN,185,18.9,East Mecklenburg High School
1348,2019,600377,09-12,,ELS,ACTEN,57,5,East Mecklenburg High School
1349,2019,600377,09-12,,SWD,ACTEN,16,5,East Mecklenburg High School
1350,2019,600377,09-12,,AIG,ACTEN,63,90.5,East Mecklenburg High School
1351,2019,600377,09-12,,NEDS,ACTEN,213,45.1,East Mecklenburg High School
1352,2019,600377,09-12,,NSWD,ACTEN,382,34.3,East Mecklenburg High School
1353,2019,600377,09-12,,ALL,ACTMA,397,28.2,East Mecklenburg High School
1354,2019,600377,09-12,,FEM,ACTMA,181,28.2,East Mecklenburg High School
1355,2019,600377,09-12,,MALE,ACTMA,216,28.2,East Mecklenburg High School
1356,2019,600377,09-12,,ASIA,ACTMA,30,26.7,East Mecklenburg High School
1357,2019,600377,09-12,,BLCK,ACTMA,165,16.4,East Mecklenburg High School
1358,2019,600377,09-12,,HISP,ACTMA,97,16.5,East Mecklenburg High School
1359,2019,600377,09-12,,MULT,ACTMA,15,13.3,East Mecklenburg High School
1360,2019,600377,09-12,,WHTE,ACTMA,89,66.3,East Mecklenburg High School
1361,2019,600377,09-12,,EDS,ACTMA,184,17.4,East Mecklenburg High School
1362,2019,600377,09-12,,ELS,ACTMA,57,5.3,East Mecklenburg High School
1363,2019,600377,09-12,,SWD,ACTMA,16,5,East Mecklenburg High School
1364,2019,600377,09-12,,AIG,ACTMA,63,85.7,East Mecklenburg High School
1365,2019,600377,09-12,,NEDS,ACTMA,213,37.6,East Mecklenburg High School
1366,2019,600377,09-12,,NSWD,ACTMA,381,29.4,East Mecklenburg High School
1367,2019,600377,09-12,,ALL,ACTRD,396,31.1,East Mecklenburg High School
1368,2019,600377,09-12,,FEM,ACTRD,181,31.5,East Mecklenburg High School
1369,2019,600377,09-12,,MALE,ACTRD,215,30.7,East Mecklenburg High School
1370,2019,600377,09-12,,ASIA,ACTRD,30,23.3,East Mecklenburg High School
1371,2019,600377,09-12,,BLCK,ACTRD,165,16.4,East Mecklenburg High School
1372,2019,600377,09-12,,HISP,ACTRD,97,26.8,East Mecklenburg High School
1373,2019,600377,09-12,,MULT,ACTRD,14,42.9,East Mecklenburg High School
1374,2019,600377,09-12,,WHTE,ACTRD,89,64,East Mecklenburg High School
1375,2019,600377,09-12,,EDS,ACTRD,184,15.2,East Mecklenburg High School
1376,2019,600377,09-12,,ELS,ACTRD,57,5.3,East Mecklenburg High School
1377,2019,600377,09-12,,SWD,ACTRD,15,6.7,East Mecklenburg High School
1378,2019,600377,09-12,,AIG,ACTRD,63,85.7,East Mecklenburg High School
1379,2019,600377,09-12,,NEDS,ACTRD,212,44.8,East Mecklenburg High School
